"TMSTAMP","RECNBR","air_temp_0200","air_temp_0200_max","air_temp_0200_TMx","air_temp_0200_min","air_temp_0200_TMn","rh","bp","sol_rad","wind_spd_1000","wind_dir_1000","wind_dir_sd_1000","windgust_1000","ppt","ppt_max_rate","snow_depth","snow_depth_q","batt_volt","door","pluv_fill","pluv_heater","soil_vwc_0005","soil_vwc_0010","soil_vwc_0020","soil_vwc_0050","soil_vwc_0100","soil_temp_0005","soil_temp_0010","soil_temp_0020","soil_temp_0050","soil_temp_0100","soil_ec_blk_0005","soil_ec_blk_0010","soil_ec_blk_0020","soil_ec_blk_0050","soil_ec_blk_0100","soil_ec_por_0005","soil_ec_por_0010","soil_ec_por_0020","soil_ec_por_0050","soil_ec_por_0100","soil_ec_perm_0005","soil_ec_perm_0010","soil_ec_perm_0020","soil_ec_perm_0050","soil_ec_perm_0100"
"2024-04-08 21:55:00",47275,9.3,9.3,""2024-04-08 21:50:03",",9.3,""2024-04-08 21:50:03",",46.71,92.57177,128.6,1.945,230.4,18.79,2.888,0,0,0,1,13.72,0,538.08,255,0.235,0.291,0.359,0.323,0.032,9,8.4,7.5,7.7,7.6,34,81,314,180,1,311,541,1451,999,27,12.5,16,21.1,18.2,3.6
"2024-04-08 22:00:00",47276,9.32,9.4,""2024-04-08 21:55:24",",9.3,""2024-04-08 21:55:03",",45.53,92.57165,121.9,3.194,251.8,12.09,4.165,0,0,0,1,13.72,0,538.08,255,0.235,0.291,0.359,0.323,0.032,8.9,8.4,7.5,7.7,7.7,34,81,314,180,1,311,541,1452,999,40,12.5,16,21.1,18.2,3.6
"2024-04-08 22:05:00",47277,9.24,9.3,""2024-04-08 22:00:03",",9.1,""2024-04-08 22:04:33",",45.62,92.57526,112.6,3.223,279.4,9.55,4.165,0,0,0,1,13.73,0,538.08,255,0.235,0.291,0.359,0.323,0.032,9,8.4,7.5,7.7,7.7,34,81,314,180,1,311,540,1451,999,47,12.5,16,21.2,18.2,3.6
